code_set	concept_code	concept_name	concept_id	vocabulary_id
advanced_illness_01	94519005	Metastatic malignant neoplasm to retroperitoneal lymph nodes	4315672	SNOMED
advanced_illness_01	94521000	Metastatic malignant neoplasm to rib	4311326	SNOMED
advanced_illness_01	94523002	Metastatic malignant neoplasm to middle lobe of right lung	4315673	SNOMED
advanced_illness_01	94524008	Metastatic malignant neoplasm to right upper lobe of lung	4314342	SNOMED
advanced_illness_01	94525009	Metastatic malignant neoplasm to round ligament of uterus	4315674	SNOMED
advanced_illness_01	94527001	Metastatic malignant neoplasm to sacrum	4314343	SNOMED
advanced_illness_01	94529003	Metastatic malignant neoplasm to scapula	4311328	SNOMED
advanced_illness_01	94531007	Metastatic malignant neoplasm to scrotum	4314345	SNOMED
advanced_illness_01	94533005	Metastatic malignant neoplasm to second cuneiform bone of foot	4311329	SNOMED
advanced_illness_01	94535003	Metastatic malignant neoplasm to short bone of lower limb	4313928	SNOMED
advanced_illness_01	94537006	Metastatic malignant neoplasm to shoulder	4314348	SNOMED
advanced_illness_01	94539009	Metastatic malignant neoplasm to skin of abdomen	4314349	SNOMED
advanced_illness_01	94542003	Metastatic malignant neoplasm to skin of axilla	4313930	SNOMED
advanced_illness_01	94544002	Metastatic malignant neoplasm to skin of breast	4313931	SNOMED
advanced_illness_01	94546000	Metastatic malignant neoplasm to skin of cheek	4311331	SNOMED
advanced_illness_01	94548004	Metastatic malignant neoplasm to skin of chin	4313932	SNOMED
advanced_illness_01	94550007	Metastatic malignant neoplasm to skin of elbow	4315681	SNOMED
advanced_illness_01	94552004	Metastatic malignant neoplasm to skin of eyebrow	4313934	SNOMED
advanced_illness_01	94554003	Metastatic malignant neoplasm to skin of face	4315684	SNOMED
advanced_illness_01	94556001	Metastatic malignant neoplasm to skin of foot	4315686	SNOMED
advanced_illness_01	94558000	Metastatic malignant neoplasm to skin of forehead	4311333	SNOMED
advanced_illness_01	94560003	Metastatic malignant neoplasm to skin of hand	4314352	SNOMED
advanced_illness_01	94562006	Metastatic malignant neoplasm to skin of knee	4311334	SNOMED
advanced_illness_01	94565008	Metastatic malignant neoplasm to skin of lower limb	4315794	SNOMED
advanced_illness_01	94567000	Metastatic malignant neoplasm to skin of nose	4314354	SNOMED
advanced_illness_01	94569002	Metastatic malignant neoplasm to skin of popliteal area	4311336	SNOMED
advanced_illness_01	94571002	Metastatic malignant neoplasm to skin of shoulder	4314355	SNOMED
advanced_illness_01	94573004	Metastatic malignant neoplasm to skin of thigh	4314357	SNOMED
advanced_illness_01	94575006	Metastatic malignant neoplasm to skin of trunk	4313937	SNOMED
advanced_illness_01	94578008	Metastatic malignant neoplasm to skin of wrist	4315796	SNOMED
advanced_illness_01	94580002	Metastatic malignant neoplasm to small intestine	198371	SNOMED
advanced_illness_01	94582005	Metastatic malignant neoplasm to soft tissues of abdomen	4314361	SNOMED
advanced_illness_01	94584006	Metastatic malignant neoplasm to soft tissues of buttock	4314362	SNOMED
advanced_illness_01	94586008	Metastatic malignant neoplasm to soft tissues of head	4311340	SNOMED
advanced_illness_01	94588009	Metastatic malignant neoplasm to soft tissues of inguinal region	4313939	SNOMED
advanced_illness_01	94589001	Metastatic malignant neoplasm to soft tissues of lower limb	4315800	SNOMED
advanced_illness_01	94590005	Metastatic malignant neoplasm to soft tissues of neck	4314046	SNOMED
advanced_illness_01	94592002	Metastatic malignant neoplasm to soft tissues of perineum	4311341	SNOMED
advanced_illness_01	94594001	Metastatic malignant neoplasm to soft tissues of thorax	4315801	SNOMED
advanced_illness_01	94596004	Metastatic malignant neoplasm to soft tissues of upper limb	4314480	SNOMED
advanced_illness_01	94598003	Metastatic malignant neoplasm to sphenoid bone	4314049	SNOMED
advanced_illness_01	94600009	Metastatic malignant neoplasm to spinal cord	4311342	SNOMED
advanced_illness_01	94602001	Metastatic malignant neoplasm to vertebral column	4315802	SNOMED
advanced_illness_01	94604000	Metastatic malignant neoplasm to splenic flexure of colon	4314052	SNOMED
advanced_illness_01	94606003	Metastatic malignant neoplasm to stomach	4314053	SNOMED
advanced_illness_01	94608002	Metastatic malignant neoplasm to sublingual gland	4314483	SNOMED
advanced_illness_01	94610000	Metastatic malignant neoplasm to submaxillary gland	4314484	SNOMED
advanced_illness_01	94612008	Metastatic malignant neoplasm to superficial inguinal lymph nodes	4314055	SNOMED
advanced_illness_01	94614009	Metastatic malignant neoplasm to supraclavicular lymph nodes	4314485	SNOMED
advanced_illness_01	94616006	Metastatic malignant neoplasm to supraglottis	4314058	SNOMED
advanced_illness_01	94618007	Metastatic malignant neoplasm to tail of pancreas	4311347	SNOMED
advanced_illness_01	94620005	Metastatic malignant neoplasm to tarsal bone	4315804	SNOMED
advanced_illness_01	94622002	Metastatic malignant neoplasm to temporal lobe	4314061	SNOMED
advanced_illness_01	94624001	Metastatic malignant neoplasm to the mesentery	4314062	SNOMED
advanced_illness_01	94626004	Metastatic malignant neoplasm to omentum	4314487	SNOMED
advanced_illness_01	94628003	Metastatic malignant neoplasm to retroperitoneum	4315806	SNOMED
advanced_illness_01	94630001	Metastatic malignant neoplasm to third cuneiform bone of foot	4311349	SNOMED
advanced_illness_01	94632009	Metastatic malignant neoplasm to thymus	4311472	SNOMED
advanced_illness_01	94634005	Metastatic malignant neoplasm to thyroid gland	4315809	SNOMED
advanced_illness_01	94636007	Metastatic malignant neoplasm to tibial lymph nodes	4314489	SNOMED
advanced_illness_01	94638008	Metastatic malignant neoplasm to tongue	4311473	SNOMED
advanced_illness_01	94640003	Metastatic malignant neoplasm to tonsillar pillar	4314490	SNOMED
advanced_illness_01	94642006	Metastatic malignant neoplasm to tracheobronchial lymph nodes	4314067	SNOMED
advanced_illness_01	94644007	Metastatic malignant neoplasm to trapezium	4315811	SNOMED
advanced_illness_01	94646009	Metastatic malignant neoplasm to trigeminal nerve	4313218	SNOMED
advanced_illness_01	94648005	Metastatic malignant neoplasm to trochlear nerve	4314070	SNOMED
advanced_illness_01	94650002	Metastatic malignant neoplasm to ulna	4314492	SNOMED
advanced_illness_01	94651003	Metastatic malignant neoplasm to undescended testis	4315812	SNOMED
advanced_illness_01	94652005	Metastatic malignant neoplasm to upper gum	4314493	SNOMED
advanced_illness_01	94656008	Metastatic malignant neoplasm to upper respiratory tract	4314190	SNOMED
advanced_illness_01	94658009	Metastatic malignant neoplasm to urachus	4313221	SNOMED
advanced_illness_01	94660006	Metastatic malignant neoplasm to ureteric orifice of urinary bladder	4313222	SNOMED
advanced_illness_01	94662003	Metastatic malignant neoplasm to urinary bladder neck	4314494	SNOMED
advanced_illness_01	94664002	Metastatic malignant neoplasm to uterine adnexa	4313223	SNOMED
advanced_illness_01	94666000	Metastatic malignant neoplasm to uveal tract	4313224	SNOMED
advanced_illness_01	94668004	Metastatic malignant neoplasm to vagina	4313225	SNOMED
advanced_illness_01	94670008	Metastatic malignant neoplasm to vallecula	4314192	SNOMED
advanced_illness_01	94672000	Metastatic malignant neoplasm to ventral surface of tongue	4314497	SNOMED
advanced_illness_01	94674004	Metastatic malignant neoplasm to vermilion border of lower lip	4314498	SNOMED
advanced_illness_01	94676002	Metastatic malignant neoplasm to vestibule of mouth	4314195	SNOMED
advanced_illness_01	94678001	Metastatic malignant neoplasm to visceral pleura	4314499	SNOMED
advanced_illness_01	94680007	Metastatic malignant neoplasm to vomer	4314197	SNOMED
advanced_illness_01	94682004	Metastatic malignant neoplasm to Waldeyer's ring	4314198	SNOMED
advanced_illness_01	96311000119109	Exacerbation of congestive heart failure	43022068	SNOMED
advanced_illness_01	97051000119105	Malignant melanoma metastatic to pancreas	764972	SNOMED
advanced_illness_01	97751000119108	Altered behavior in Alzheimer's disease	44784643	SNOMED
advanced_illness_01	1186728004	Pediatric multiple sclerosis	37162102	SNOMED
advanced_illness_01	1186869002	Neuroendocrine carcinoma of pancreas	37162169	SNOMED
advanced_illness_01	1186879000	Dementia due to thiamine deficiency	37162179	SNOMED
advanced_illness_01	1186881003	Dementia due to niacin deficiency	37162181	SNOMED
advanced_illness_01	1186887004	Dementia caused by manganese	37162187	SNOMED
advanced_illness_01	1187126002	ITM2B-related amyloidosis	37162253	SNOMED
advanced_illness_01	1187519007	Malignant gastrinoma of pancreas	37162352	SNOMED
advanced_illness_01	1196839006	Primary embryonal carcinoma of brain	37162566	SNOMED
advanced_illness_01	1196860000	Primary anaplastic large cell medulloblastoma of brain	37162584	SNOMED
advanced_illness_01	1197279000	Primary solid pseudopapillary neoplasm of pancreas	37162707	SNOMED
advanced_illness_01	1197285007	Metastatic squamous cell carcinoma to thoracic lymph node	37175083	SNOMED
advanced_illness_01	1197292002	Metastatic squamous cell carcinoma of pelvic lymph node	37175066	SNOMED
advanced_illness_01	1197295000	Metastatic squamous cell carcinoma to lymph nodes of multiple sites	37175078	SNOMED
advanced_illness_01	1197298003	Primary malignant germ cell neoplasm of pineal gland	37162717	SNOMED
advanced_illness_01	1197310007	Metastatic adenocarcinoma to lymph node of lower limb	37174870	SNOMED
advanced_illness_01	1197312004	Metastatic adenocarcinoma to abdominal lymph node	37174866	SNOMED
advanced_illness_01	1197322005	Metastatic squamous cell carcinoma to abdominal lymph node	37175067	SNOMED
advanced_illness_01	1197324006	Metastatic malignant melanoma to skin	37175035	SNOMED
advanced_illness_01	1197326008	Metastatic carcinoma to lymph node of head and neck	37174960	SNOMED
advanced_illness_01	1197328009	Metastatic adenocarcinoma to thoracic lymph node	37168955	SNOMED
advanced_illness_01	1197330006	Metastatic adenocarcinoma of lymph nodes of multiple sites	37174865	SNOMED
advanced_illness_01	1197332003	Primary malignant melanoma of central nervous system	37162724	SNOMED
advanced_illness_01	1197523001	Autosomal dominant amyotrophic lateral sclerosis type 1	37162788	SNOMED
advanced_illness_01	1201863001	Amyotrophic lateral sclerosis type 1	37162949	SNOMED
advanced_illness_01	1201950008	Amyotrophic lateral sclerosis type 3	37162961	SNOMED
advanced_illness_01	1204200007	Left ventricular failure with normal ejection fraction due to valvular heart disease	37163065	SNOMED
advanced_illness_01	1204204003	Left ventricular failure with normal ejection fraction due to myocarditis	37163069	SNOMED
advanced_illness_01	1204334005	Amyotrophic lateral sclerosis type 6	37163098	SNOMED
advanced_illness_01	1204350002	Amyotrophic lateral sclerosis type 8	37163103	SNOMED
advanced_illness_01	1204460007	Myocardial dysfunction with sepsis	37163128	SNOMED
advanced_illness_01	120851000119104	Systolic heart failure stage D	43021840	SNOMED
advanced_illness_01	120871000119108	Systolic heart failure stage B	43530642	SNOMED
advanced_illness_01	1208745002	Serotonin-producing neuroendocrine neoplasm of pancreas	37163230	SNOMED
advanced_illness_01	1208843003	Right ventricular failure due to valvular heart disease	37163261	SNOMED
advanced_illness_01	1208848007	Right ventricular failure due to pulmonary vascular disease	37163266	SNOMED
advanced_illness_01	120891000119109	Diastolic heart failure stage C	43021842	SNOMED
advanced_illness_01	1217383007	RELA fusion-positive supratentorial ependymoma	37163595	SNOMED
advanced_illness_01	12241071000119100	Metastatic malignant neoplasm to right breast	602332	SNOMED
advanced_illness_01	12246561000119100	Bilateral metastatic malignant neoplasm to adrenal glands	36712822	SNOMED
advanced_illness_01	12246641000119100	Bilateral metastatic malignant neoplasm to breasts	602334	SNOMED
advanced_illness_01	12348006	Presenile dementia	378125	SNOMED
advanced_illness_01	123606000	Cholangiolitic cirrhosis	4049282	SNOMED
advanced_illness_01	1236931008	Metastatic carcinoma to body of pancreas	37174905	SNOMED
advanced_illness_01	1236941006	Metastatic carcinoma to intrahepatic bile duct	37174945	SNOMED
advanced_illness_01	1236943009	Metastatic carcinoma to anterior two-thirds tongue ventrum	37174900	SNOMED
advanced_illness_01	1236945002	Metastatic carcinoma to midline of tongue	37174966	SNOMED
advanced_illness_01	1236948000	Metastatic carcinoma to fallopian tube	37174929	SNOMED
advanced_illness_01	1236954004	Metastatic carcinoma to vermilion border of upper lip	37175008	SNOMED
advanced_illness_01	1236956002	Metastatic carcinoma to frenum of lower lip	37174933	SNOMED
advanced_illness_01	1236958001	Metastatic carcinoma to commissure of lip	37174919	SNOMED
advanced_illness_01	1236961000	Metastatic carcinoma to anterior part of floor of mouth	37174899	SNOMED
advanced_illness_01	1236963002	Metastatic carcinoma to hard palate	37174942	SNOMED
advanced_illness_01	1236966005	Metastatic carcinoma to upper buccal sulcus	37174998	SNOMED
advanced_illness_01	1236968006	Metastatic carcinoma to upper labial sulcus	37175001	SNOMED
advanced_illness_01	1237031003	Metastatic carcinoma to fundus of stomach	37174935	SNOMED
advanced_illness_01	1237033000	Metastatic carcinoma to sublingual gland	37174991	SNOMED
advanced_illness_01	1237035007	Metastatic carcinoma to parotid gland	37174971	SNOMED
advanced_illness_01	1237037004	Metastatic carcinoma to cervical part of esophagus	37174916	SNOMED
advanced_illness_01	1237039001	Metastatic carcinoma to upper third of esophagus	37175003	SNOMED
advanced_illness_01	1237042007	Metastatic carcinoma to pyloric antrum	37174976	SNOMED
advanced_illness_01	1237044008	Metastatic carcinoma to lesser curve of stomach	37174948	SNOMED
advanced_illness_01	1237046005	Metastatic carcinoma to duodenum	37174924	SNOMED
advanced_illness_01	1237048006	Metastatic squamous cell carcinoma to bronchus	37175068	SNOMED
advanced_illness_01	1237051004	Metastatic carcinoma to lower third of esophagus	37174959	SNOMED
advanced_illness_01	1237053001	Metastatic carcinoma to upper inner quadrant of breast	37175000	SNOMED
advanced_illness_01	1237056009	Metastatic carcinoma to lower inner quadrant of breast	37174955	SNOMED
advanced_illness_01	123716002	Latent cirrhosis	4049419	SNOMED
advanced_illness_01	1237341006	Intraductal tubulopapillary malignant neoplasm of pancreas	37165043	SNOMED
advanced_illness_01	1237414000	Metastatic cystadenocarcinoma to kidney	37175016	SNOMED
advanced_illness_01	1237416003	Metastatic cystadenocarcinoma to pancreas	37175018	SNOMED
advanced_illness_01	1237423002	Metastatic carcinoma to glans penis	37174939	SNOMED
advanced_illness_01	1237425009	Metastatic carcinoma to pituitary	37174974	SNOMED
advanced_illness_01	1237427001	Metastatic carcinoma to cecum	37174915	SNOMED
advanced_illness_01	1237454003	Metastatic carcinoma to splenic flexure	37174988	SNOMED
advanced_illness_01	1237456001	Metastatic carcinoma to hepatic flexure	37174944	SNOMED
advanced_illness_01	1237458000	Metastatic carcinoma to transverse colon	37174997	SNOMED
advanced_illness_01	1237461004	Metastatic adenocarcinoma to retinal pigment epithelium	37174880	SNOMED
advanced_illness_01	1237466009	Metastatic squamous cell carcinoma to bronchus of left upper lobe	37175070	SNOMED
advanced_illness_01	1237469002	Metastatic squamous cell carcinoma to bronchus of left lower lobe	37175069	SNOMED
